395,10-May-1996,6:53:19,48,395
396,19-Dec-2005,4:51:34,69,396
397,11-Nov-2013,19:15:04,56,397
398,11-Sep-2013,6:03:59,84,398
399,25-Jun-1989,1:02:41,39,399
400,22-Feb-1986,6:58:57,80,400
401,27-Mar-1993,3:48:49,26,401
402,17-Oct-1980,1:12:09,54,402
403,14-Dec-1984,17:08:12,28,403
404,31-Dec-2013,4:37:49,39,404
405,10-Aug-1991,19:12:20,94,405
406,24-May-2004,21:52:53,60,406
407,6-Sep-1983,15:25:26,39,407
408,12-Feb-1999,11:02:14,22,408
409,9-Oct-1993,9:13:35,47,409
410,17-Sep-2007,1:53:26,71,410
411,14-Aug-2010,22:13:51,64,411
412,6-Nov-1989,1:39:01,93,412
413,9-Oct-1996,13:39:22,2,413
414,22-Jan-2012,14:20:51,92,414
415,28-Dec-2005,6:44:01,52,415
416,6-Feb-2002,14:18:39,81,416
417,18-Jul-2001,20:59:08,55,417
418,3-Jan-2004,7:15:32,61,418
419,22-May-1990,6:02:59,51,419
420,11-Mar-2001,4:23:58,45,420
421,23-Mar-1991,19:38:30,14,421
422,10-Mar-1996,23:35:24,75,422
423,29-Aug-1983,8:50:00,92,423
424,19-Sep-2012,7:20:06,44,424
425,27-Jun-2012,22:16:44,30,425
426,26-Feb-1999,12:41:20,5,426
427,21-May-2005,8:06:41,55,427
428,3-Sep-1992,19:05:19,47,428
429,5-Apr-1996,1:46:48,11,429
430,17-Nov-1984,18:42:19,51,430
431,3-Jun-1981,6:07:49,53,431
432,21-Apr-2013,21:44:13,53,432
433,19-Jan-1982,7:48:05,98,433
434,19-Jan-1994,7:44:28,54,434
435,1-Dec-2004,15:41:42,89,435
436,13-Nov-2007,7:08:16,80,436
437,15-Aug-1997,9:55:07,33,437
438,18-Sep-1983,17:10:36,58,438
439,3-Aug-2011,5:16:06,100,439
440,28-Jul-1984,18:00:56,89,440
441,25-Apr-1993,2:28:13,28,441
442,29-Jun-2001,12:58:12,37,442
443,20-Dec-1987,4:43:52,88,443
444,30-Jun-2012,23:18:36,43,444
445,3-Aug-1981,5:21:10,9,445
446,18-Jun-2001,14:31:40,88,446
447,29-Apr-1993,2:08:50,21,447
448,2-Nov-1997,6:11:30,30,448
449,26-May-2008,2:43:39,50,449
450,4-Oct-2001,17:11:55,24,450
451,29-Jun-1983,17:38:33,49,451
452,28-Jun-1993,11:17:39,84,452
453,10-Sep-2010,19:28:04,84,453
454,23-Feb-1989,3:10:57,89,454
455,16-Feb-1997,23:49:39,81,455
456,22-Sep-1999,18:50:41,63,456
457,2-Oct-1992,8:00:42,77,457
458,19-Sep-1985,23:56:59,38,458
459,17-Nov-2005,16:47:09,43,459
460,24-Jun-2001,3:15:08,66,460
461,7-Oct-1994,22:47:41,10,461
462,18-Sep-2004,8:43:32,63,462
463,10-Nov-1981,22:18:14,87,463
464,1-Oct-1985,21:35:44,93,464
465,6-Aug-1991,21:40:49,83,465
466,5-Aug-2008,15:01:39,71,466
467,23-Sep-1993,9:53:27,66,467
468,28-May-2013,6:48:42,99,468
469,25-Dec-1997,8:53:56,30,469
470,5-Mar-2010,13:44:56,79,470
471,12-Aug-1984,9:59:28,15,471
472,18-Mar-2008,20:57:48,29,472
473,1-Jul-1994,0:45:36,76,473
474,4-Apr-1999,13:59:52,79,474
475,17-Feb-1981,21:39:01,36,475
476,24-Feb-1996,16:39:04,43,476
477,1-Sep-2001,5:27:51,74,477
478,24-Jun-2003,21:08:17,45,478
479,17-Jun-2001,3:58:00,97,479
480,28-May-2005,12:51:19,11,480
481,14-Mar-1994,6:27:49,10,481
482,7-Feb-1981,19:29:53,52,482
483,2-Oct-1997,17:39:26,50,483
484,15-Feb-1999,9:36:49,8,484
485,14-Aug-2001,12:10:18,28,485
486,24-Jul-2008,5:08:38,69,486
487,21-Apr-2013,21:52:17,92,487
488,22-May-2001,2:42:52,5,488
489,16-Feb-1994,8:49:49,96,489
490,24-Jan-1996,15:09:32,84,490
491,6-May-1999,10:25:15,69,491
492,26-Oct-2005,4:07:52,33,492
493,10-Mar-2007,2:33:08,1,493
494,29-Mar-1987,22:44:37,93,494
495,9-Jan-2011,5:02:04,86,495
496,6-Feb-2008,12:08:10,77,496
497,13-Sep-2003,15:53:08,70,497
498,9-Mar-2000,16:54:27,85,498
499,8-Jun-1990,20:53:41,4,499
500,12-Sep-1994,21:23:49,16,500
501,27-Oct-1999,21:53:02,96,501
502,5-Jun-2007,23:10:41,21,502
503,27-Oct-1990,7:00:44,36,503
504,27-Mar-1989,22:57:04,90,504
505,4-Apr-2011,19:56:17,43,505
506,22-Sep-1996,20:50:26,95,506
507,18-Dec-2013,8:22:56,46,507
508,17-Apr-1990,16:12:17,19,508
509,13-Apr-1998,7:49:00,49,509
510,7-Jun-1999,14:48:57,47,510
511,31-May-1995,21:51:58,76,511
512,25-Jul-1983,20:00:33,5,512
513,10-May-2000,3:24:28,63,513
514,23-Aug-2012,12:31:18,78,514
515,10-Feb-2013,9:19:02,8,515
516,21-Mar-1988,21:18:56,5,516
517,15-Sep-1990,14:51:35,51,517
518,12-Dec-2006,13:48:40,40,518
519,4-Sep-1997,16:45:22,12,519
520,22-Nov-2008,22:57:50,92,520
521,3-Nov-1987,14:54:37,94,521
522,27-Apr-1980,23:29:49,59,522
523,27-Nov-1986,20:49:53,100,523
524,3-Sep-1991,15:06:15,17,524
525,10-Apr-1989,20:28:08,83,525
526,10-Apr-1998,7:39:12,41,526
527,28-May-1990,7:06:06,35,527
528,7-Jun-1985,15:38:35,58,528
529,26-Nov-2011,8:38:00,96,529
530,9-Jun-1981,11:34:34,52,530
531,31-Jul-2013,6:47:38,47,531
532,15-Mar-2011,10:13:04,96,532
533,26-Jul-1991,0:34:36,91,533
534,10-Nov-2002,15:55:02,86,534
535,18-Jan-1999,7:33:51,5,535
536,23-Apr-2012,1:58:15,15,536
537,20-Apr-1989,10:31:22,88,537
538,20-Oct-1998,4:56:58,71,538
539,11-Nov-1988,19:29:59,100,539
540,4-Mar-1990,10:03:44,12,540
541,18-May-1981,14:33:32,45,541
542,4-Jul-1983,16:27:09,75,542
543,7-Nov-2005,14:13:42,13,543
544,30-Apr-2008,20:24:23,79,544
545,12-Oct-2005,9:31:09,46,545
546,10-May-2006,12:37:18,68,546
547,28-Feb-1998,11:25:32,50,547
548,16-Jun-1998,20:56:52,39,548
549,29-Dec-1995,8:03:55,92,549
550,12-May-1989,22:14:47,12,550
551,26-Nov-2006,10:26:25,9,551
552,22-Apr-1990,8:56:26,27,552
553,23-Nov-2004,9:15:21,36,553
554,23-Dec-1984,7:45:41,61,554
555,22-Jan-2001,14:21:52,94,555
556,16-Feb-2004,18:21:47,88,556
557,21-Mar-2005,20:16:11,97,557
558,19-Jun-1993,12:45:28,46,558
559,6-Apr-2004,3:50:54,69,559
560,7-Aug-1988,1:30:22,10,560
561,29-May-2012,18:14:16,73,561
562,8-Feb-1985,16:39:05,27,562
563,11-Jun-2010,19:44:00,23,563
564,12-Mar-1992,17:55:17,96,564
565,8-Nov-1989,15:09:42,8,565
566,16-Jul-1988,6:33:31,22,566
567,6-Sep-1983,11:28:55,80,567
568,15-Oct-2013,7:18:47,60,568
569,18-Apr-2003,13:03:59,24,569
570,21-Jun-2009,2:50:07,29,570
571,28-May-2013,17:37:46,34,571
572,24-Jul-1997,22:31:11,40,572
573,8-Jan-2000,19:09:52,43,573
574,3-Jan-1999,17:23:14,59,574
575,15-Feb-1984,12:24:11,74,575
576,9-Nov-1994,1:07:23,98,576
577,27-Mar-2001,15:28:30,23,577
578,5-May-1983,6:26:58,31,578
579,23-May-1992,1:54:39,54,579
580,13-May-1984,0:08:10,27,580
581,3-May-1992,23:09:22,51,581
582,22-Sep-1988,13:25:08,74,582
583,10-Sep-1991,2:47:26,18,583
584,17-Mar-1989,9:24:30,64,584
585,19-Jan-2005,4:57:55,75,585
586,30-Apr-1996,23:16:19,64,586
587,28-Apr-2005,15:56:37,54,587
588,18-Jan-2011,18:09:28,17,588
589,30-Mar-2003,16:09:47,32,589
590,15-Jan-1996,21:40:02,89,590
591,11-Oct-1985,13:37:05,13,591
592,24-Jun-2013,17:45:54,99,592
593,2-Jun-1991,10:28:31,86,593
594,20-Mar-1994,17:12:59,64,594
595,11-Mar-1991,4:16:33,40,595
596,10-May-2007,0:15:37,76,596
597,17-Jun-1986,13:10:53,22,597
598,9-Mar-2010,5:22:27,10,598
599,2-May-2006,11:54:19,44,599
600,21-Feb-1997,1:55:59,54,600
601,5-Dec-1999,7:42:31,46,601
602,19-Nov-1999,8:51:30,70,602
603,7-May-2007,15:54:34,5,603
604,5-Jan-1994,12:40:24,80,604
605,9-Feb-2013,5:34:22,68,605
606,21-Apr-1994,1:38:59,60,606
607,7-Jun-2008,19:57:48,47,607
608,10-Jul-1994,8:33:51,89,608
609,18-Apr-1994,21:23:12,42,609
610,21-Jan-1991,16:33:40,100,610
611,11-Mar-1994,12:47:26,49,611
612,13-Aug-1989,17:36:24,41,612
613,4-May-2013,10:34:56,89,613
614,24-Nov-1994,23:23:59,11,614
615,23-Dec-2004,19:16:57,3,615
616,26-Jan-2007,12:01:37,88,616
617,11-May-1985,16:57:42,3,617
618,25-Sep-1982,17:39:01,51,618
619,6-Aug-2001,21:13:11,6,619
620,22-Oct-1996,20:00:33,70,620
621,24-Nov-1984,12:37:50,25,621
622,18-Apr-2005,5:20:50,97,622
623,19-Dec-1984,4:10:57,9,623
624,25-Sep-1996,22:42:44,77,624
625,7-Apr-2002,21:30:46,51,625
626,1-Jul-2004,19:10:40,4,626
627,5-Sep-2011,3:22:32,34,627
628,18-May-2012,6:26:10,83,628
629,1-Apr-2002,5:18:47,65,629
630,1-Feb-2002,8:20:08,63,630
631,17-Mar-1999,1:09:13,43,631
632,18-Dec-1989,11:56:19,49,632
633,13-Sep-2010,6:35:53,40,633
634,20-Jan-2010,1:32:32,90,634
635,20-Feb-1991,7:43:38,44,635
636,6-Mar-2003,21:39:46,71,636
637,9-Jun-1987,4:54:29,2,637
638,24-Dec-2010,9:26:09,33,638
639,2-May-1988,7:48:53,1,639
640,5-Jul-2009,9:35:12,70,640
641,26-Oct-1985,19:37:20,9,641
642,8-Nov-2006,3:26:37,74,642
643,9-Jan-1990,20:16:55,12,643
644,10-Aug-1982,17:45:36,96,644
645,14-Jan-1993,11:17:12,3,645
646,11-May-1982,4:20:35,39,646
647,22-Aug-2010,15:20:39,28,647
648,23-Jul-1983,8:02:23,14,648
649,23-Mar-2011,12:12:38,70,649
650,8-Oct-2009,9:02:33,46,650
651,8-Sep-2013,5:02:49,4,651
652,7-Jul-2013,17:36:39,62,652
653,26-Feb-1983,21:15:09,91,653
654,22-Jul-2009,1:54:32,50,654
655,21-Mar-1992,2:46:27,72,655
656,21-May-2009,14:42:31,6,656
657,30-Jun-1982,9:28:45,83,657
658,19-Apr-2008,13:01:18,51,658
659,25-Oct-1992,22:18:50,45,659
660,7-Jul-1985,22:33:26,92,660
661,28-Dec-2010,22:17:57,67,661
662,20-Feb-1987,21:53:54,57,662
663,23-Nov-2000,12:33:11,43,663
664,1-May-1996,22:51:42,100,664
665,10-Oct-2012,7:00:08,60,665
666,30-May-1981,22:55:50,2,666
667,14-Nov-2002,4:42:06,40,667
668,8-Jun-1998,2:36:19,4,668
669,17-Jul-1989,1:28:31,12,669
670,22-Jul-1993,19:40:50,1,670
671,16-Mar-1980,7:10:47,33,671
672,25-Feb-1992,23:51:50,56,672
673,5-Feb-1999,5:34:53,47,673
